Algorithm,Key_Size,Payload_Size,Sample_Num,Encrypt_Delay_sec
RSA,1024,250,22,0.00019759999122470617
RSA,1024,250,23,0.00019480002811178565
RSA,1024,250,24,0.00019890000112354755
RSA,1024,250,25,0.00011889997404068708
RSA,1024,250,26,0.00021840003319084644
RSA,1024,250,27,0.00020340003538876772
RSA,1024,250,28,0.00012550002429634333
RSA,1024,250,29,0.00019780005095526576
RSA,1024,250,30,0.00019719998817890882
RSA,1024,250,31,0.00019869999960064888
RSA,1024,250,32,0.00021650001872330904
RSA,1024,250,33,0.0001362999901175499
RSA,1024,250,34,0.00011959997937083244
RSA,1024,250,35,0.0002041999832727015
RSA,1024,250,36,0.00017930002650246024
RSA,1024,250,37,0.00021660001948475838
RSA,1024,250,38,0.00012969999806955457
RSA,1024,250,39,0.0001889999839477241
RSA,1024,250,40,0.00012099999003112316
RSA,1024,250,41,0.00013550004223361611
RSA,1024,250,42,0.00011189997894689441
RSA,1024,250,43,0.00020539999241009355
RSA,1024,250,44,0.00019350001821294427
RSA,1024,250,45,0.00020730000687763095
RSA,1024,250,46,0.00012099999003112316
RSA,1024,250,47,0.00016689999029040337
RSA,1024,250,48,0.00021680002100765705
RSA,1024,250,49,0.00019720004638656974
RSA,1024,250,50,0.0001962999813258648
RSA,1024,250,51,0.00019669998437166214
RSA,1024,250,52,0.00019880000036209822
RSA,1024,250,53,0.00021839997498318553
RSA,1024,250,54,0.00016629998572170734
RSA,1024,250,55,0.0001936000189743936
RSA,1024,250,56,0.00021130003733560443
RSA,1024,250,57,0.00019950000569224358
RSA,1024,250,58,0.00019420002354308963
RSA,1024,250,59,0.00021280004875734448
RSA,1024,250,60,0.00019450002582743764
RSA,1024,250,61,0.00021900003775954247
RSA,1024,250,62,0.00021540001034736633
RSA,1024,250,63,0.0001935999607667327
RSA,1024,250,64,0.0001420000335201621
RSA,1024,250,65,0.00021299999207258224
RSA,1024,250,66,0.00014620000729337335
RSA,1024,250,67,0.00012550002429634333
RSA,1024,250,68,0.0001743000466376543
RSA,1024,250,69,0.00017209997167810798
RSA,1024,250,70,0.00017859996296465397
RSA,1024,250,71,0.00016830000095069408
RSA,1024,250,72,0.0001534000039100647
RSA,1024,250,73,0.00015309994341805577
RSA,1024,250,74,0.0001480000209994614
RSA,1024,250,75,0.00016499997582286596
RSA,1024,250,76,0.00020209996728226542
RSA,1024,250,77,0.00012090004747733474
RSA,1024,250,78,0.00015750003512948751
RSA,1024,250,79,0.0001241000136360526
RSA,1024,250,80,0.00013150001177564263
RSA,1024,250,81,0.00013399997260421515
RSA,1024,250,82,0.00012099999003112316
RSA,1024,250,83,0.0001613000058569014
RSA,1024,250,84,0.00016629998572170734
RSA,1024,250,85,0.00014820002252236009
RSA,1024,250,86,0.0001572000328451395
RSA,1024,250,87,0.00014300004113465548
RSA,1024,250,88,0.00018690002616494894
RSA,1024,250,89,0.0001382000045850873
RSA,1024,250,90,0.00016120000509545207
RSA,1024,250,91,0.00015310000162571669
RSA,1024,250,92,0.00016950001008808613
RSA,1024,250,93,0.00017939996905624866
RSA,1024,250,94,0.000159099989105016
RSA,1024,250,95,0.00014910002937540412
RSA,1024,250,96,0.00017140002455562353
RSA,1024,250,97,0.00014969997573643923
RSA,1024,250,98,0.0001868000254034996
RSA,1024,250,99,0.00015160004841163754
RSA,1024,250,100,0.00015209999401122332
RSA,2048,50,1,0.00014400004874914885
RSA,2048,50,2,9.770004544407129e-05
RSA,2048,50,3,0.00010549998842179775
RSA,2048,50,4,0.0001238000113517046
RSA,2048,50,5,0.00012770004104822874
RSA,2048,50,6,0.00010170001769438386
RSA,2048,50,7,0.00013589998707175255
RSA,2048,50,8,0.00013810000382363796
RSA,2048,50,9,8.780002826824784e-05
RSA,2048,50,10,0.00010699999984353781
RSA,2048,50,11,0.0001134999911300838
RSA,2048,50,12,8.680002065375447e-05
RSA,2048,50,13,8.720002369955182e-05
RSA,2048,50,14,0.00012040004367008805
RSA,2048,50,15,0.00014980003470554948
RSA,2048,50,16,0.00011329998960718513
RSA,2048,50,17,0.00013219995889812708
RSA,2048,50,18,0.00014839996583759785
RSA,2048,50,19,0.00013320002472028136
RSA,2048,50,20,0.00015630002599209547
RSA,2048,50,21,0.00011530000483617187
RSA,2048,50,22,0.00013569998554885387
RSA,2048,50,23,0.00015540001913905144
