Algorithm,Key_Size,Payload_Size,Sample_Num,Encrypt_Delay_sec
ECC,Level_2,100,2,0.0011918000000150641
ECC,Level_2,100,3,0.0007861999999931868
ECC,Level_2,100,4,0.0006426999998438987
ECC,Level_2,100,5,0.0012960999999904743
ECC,Level_2,100,6,0.0009479000000283122
ECC,Level_2,100,7,0.0011832000000140397
ECC,Level_2,100,8,0.0006573999999091029
ECC,Level_2,100,9,0.0012285000000247237
ECC,Level_2,100,10,0.0012937999999849126
ECC,Level_2,100,11,0.00116769999999633
ECC,Level_2,100,12,0.0006501000000298518
ECC,Level_2,100,13,0.0009983999998439685
ECC,Level_2,100,14,0.0019738999999390217
ECC,Level_2,100,15,0.0007014999998773419
ECC,Level_2,100,16,0.0011766000000079657
ECC,Level_2,100,17,0.0006533000000672473
ECC,Level_2,100,18,0.0006215000000793225
ECC,Level_2,100,19,0.000874899999871559
ECC,Level_2,100,20,0.0006548999999722582
ECC,Level_2,100,21,0.0006339999999909196
ECC,Level_2,100,22,0.0011832000000140397
ECC,Level_2,100,23,0.0006442000001243287
ECC,Level_2,100,24,0.0015634999999747379
ECC,Level_2,100,25,0.0011934000001474487
ECC,Level_2,100,26,0.0006771999999273248
ECC,Level_2,100,27,0.0019383999999718071
ECC,Level_2,100,28,0.001166100000091319
ECC,Level_2,100,29,0.0011177999999745225
ECC,Level_2,100,30,0.0006640000001425506
ECC,Level_2,100,31,0.0007299999999759166
ECC,Level_2,100,32,0.0006399000001238164
ECC,Level_2,100,33,0.001151899999968009
ECC,Level_2,100,34,0.0010691999998471147
ECC,Level_2,100,35,0.0017047000001184642
ECC,Level_2,100,36,0.0010296000000380445
ECC,Level_2,100,37,0.0011684000000968808
ECC,Level_2,100,38,0.000663600000052611
ECC,Level_2,100,39,0.00219809999998688
ECC,Level_2,100,40,0.0011694999998326239
ECC,Level_2,100,41,0.0010280999999849882
ECC,Level_2,100,42,0.0011882999999670574
ECC,Level_2,100,43,0.0017000000000280124
ECC,Level_2,100,44,0.0009379999999055144
ECC,Level_2,100,45,0.001507200000105513
ECC,Level_2,100,46,0.0009096000001136417
ECC,Level_2,100,47,0.001153800000111005
ECC,Level_2,100,48,0.0021719999999731954
ECC,Level_2,100,49,0.0006097999998928572
ECC,Level_2,100,50,0.0011839999999665451
ECC,Level_2,100,51,0.00215699999989738
ECC,Level_2,100,52,0.0012067000000115513
ECC,Level_2,100,53,0.0013429000000542146
ECC,Level_2,100,54,0.0014286999999058025
ECC,Level_2,100,55,0.0011727999999493477
ECC,Level_2,100,56,0.001121000000011918
ECC,Level_2,100,57,0.0011481999999887194
ECC,Level_2,100,58,0.0006441000000450003
ECC,Level_2,100,59,0.0011202999999113672
ECC,Level_2,100,60,0.001166499999953885
ECC,Level_2,100,61,0.0006541000000197528
ECC,Level_2,100,62,0.0006516999999348627
ECC,Level_2,100,63,0.0009706000000733184
ECC,Level_2,100,64,0.0011577000000215776
ECC,Level_2,100,65,0.0019254000001183158
ECC,Level_2,100,66,0.0013575000000400905
ECC,Level_2,100,67,0.0011564999999791326
ECC,Level_2,100,68,0.0009070999999494234
ECC,Level_2,100,69,0.0011193999998795334
ECC,Level_2,100,70,0.000662400000010166
ECC,Level_2,100,71,0.0006992000000991538
ECC,Level_2,100,72,0.0006620999999995547
ECC,Level_2,100,73,0.0007602000000588305
ECC,Level_2,100,74,0.0006539000000884698
ECC,Level_2,100,75,0.0006786999999803811
ECC,Level_2,100,76,0.0007302000001345732
ECC,Level_2,100,77,0.0011679000001549866
ECC,Level_2,100,78,0.0012710000000879518
ECC,Level_2,100,79,0.0010767999999643507
ECC,Level_2,100,80,0.0011732000000392873
ECC,Level_2,100,81,0.001174300000002404
ECC,Level_2,100,82,0.0007296999999653053
ECC,Level_2,100,83,0.001184899999998379
ECC,Level_2,100,84,0.0010738999999375665
ECC,Level_2,100,85,0.0011394999999083666
ECC,Level_2,100,86,0.0006559999999353749
ECC,Level_2,100,87,0.00120310000011159
ECC,Level_2,100,88,0.0006523000001834589
ECC,Level_2,100,89,0.0006471000001511129
ECC,Level_2,100,90,0.0006696000000374625
ECC,Level_2,100,91,0.0011336000000028434
ECC,Level_2,100,92,0.0006580000001576991
ECC,Level_2,100,93,0.0017815000001064618
ECC,Level_2,100,94,0.0011490000001685985
ECC,Level_2,100,95,0.0011402000000089174
ECC,Level_2,100,96,0.0020332999999936874
ECC,Level_2,100,97,0.0012034000001222012
ECC,Level_2,100,98,0.001174300000002404
ECC,Level_2,100,99,0.000683099999832848
ECC,Level_2,100,100,0.0021386999999322143
ECC,Level_2,150,1,0.000653000000056636
ECC,Level_2,150,2,0.0011262999998962187
ECC,Level_2,150,3,0.001521499999853404
ECC,Level_2,150,4,0.0011571999998523097
ECC,Level_2,150,5,0.0008948999998210638
ECC,Level_2,150,6,0.0011515999999573978
ECC,Level_2,150,7,0.0007960000000366563
ECC,Level_2,150,8,0.000643999999965672
ECC,Level_2,150,9,0.0006722999999055901
ECC,Level_2,150,10,0.0014860000001135631
ECC,Level_2,150,11,0.0011572000000796834
ECC,Level_2,150,12,0.001219600000013088
ECC,Level_2,150,13,0.0012039000000640954
ECC,Level_2,150,14,0.0020214999999552674
ECC,Level_2,150,15,0.0011868000001413748
ECC,Level_2,150,16,0.0015825000000404543
ECC,Level_2,150,17,0.0011357000000771222
ECC,Level_2,150,18,0.0011812999998710438
ECC,Level_2,150,19,0.0006585999999515479
ECC,Level_2,150,20,0.0006356999999752588
ECC,Level_2,150,21,0.0012123999999857915
ECC,Level_2,150,22,0.0011263000001235923
ECC,Level_2,150,23,0.0023031999999147956
ECC,Level_2,150,24,0.0006573999999091029
ECC,Level_2,150,25,0.0013054999999440042
ECC,Level_2,150,26,0.0011903999998139625
ECC,Level_2,150,27,0.0009226000001945067
ECC,Level_2,150,28,0.0008779999998296262
ECC,Level_2,150,29,0.0011389999999664724
ECC,Level_2,150,30,0.000654400000030364
ECC,Level_2,150,31,0.0009934999998222338
ECC,Level_2,150,32,0.0008311999999932596
ECC,Level_2,150,33,0.0006382999999914318
ECC,Level_2,150,34,0.0012678000000505563
ECC,Level_2,150,35,0.0011808000001565233
ECC,Level_2,150,36,0.0011448999998719955
ECC,Level_2,150,37,0.001181099999939761
ECC,Level_2,150,38,0.0011815000000297005
ECC,Level_2,150,39,0.0006504000000404631
ECC,Level_2,150,40,0.001768800000036208
ECC,Level_2,150,41,0.0011363999999502994
ECC,Level_2,150,42,0.0011736999999811815
ECC,Level_2,150,43,0.0011197000001175184
ECC,Level_2,150,44,0.0006587999998828309
ECC,Level_2,150,45,0.0011785000001509616
ECC,Level_2,150,46,0.0017534999999497813
ECC,Level_2,150,47,0.0013300999999046326
ECC,Level_2,150,48,0.0012037000001328124
ECC,Level_2,150,49,0.001150899999856847
ECC,Level_2,150,50,0.0011647000001175911
ECC,Level_2,150,51,0.001188500000125714
ECC,Level_2,150,52,0.0019560000000637956
ECC,Level_2,150,53,0.0012034999999741558
ECC,Level_2,150,54,0.0006485999999767955
ECC,Level_2,150,55,0.0011139999999159045
ECC,Level_2,150,56,0.0011438000001362525
ECC,Level_2,150,57,0.0018479000000297674
ECC,Level_2,150,58,0.0009486999999808177
ECC,Level_2,150,59,0.00117950000003475
ECC,Level_2,150,60,0.0020560000000386935
ECC,Level_2,150,61,0.0006554999999934807
ECC,Level_2,150,62,0.0009019999999964057
ECC,Level_2,150,63,0.00117950000003475
ECC,Level_2,150,64,0.000676600000133476
ECC,Level_2,150,65,0.001150699999925564
ECC,Level_2,150,66,0.0012154999999438587
ECC,Level_2,150,67,0.0006753000000117027
ECC,Level_2,150,68,0.0011986000001797947
ECC,Level_2,150,69,0.0014245999998365733
ECC,Level_2,150,70,0.0007213999999748921
ECC,Level_2,150,71,0.0006499999999505235
ECC,Level_2,150,72,0.0016273000001092441
ECC,Level_2,150,73,0.0006590999998934421
ECC,Level_2,150,74,0.0019147999998949672
ECC,Level_2,150,75,0.0006785999999010528
ECC,Level_2,150,76,0.001450299999987692
ECC,Level_2,150,77,0.0011590999999953056
ECC,Level_2,150,78,0.0006332999998903688
ECC,Level_2,150,79,0.0011214999999538122
ECC,Level_2,150,80,0.0009987000000819535
ECC,Level_2,150,81,0.0016021000001273933
ECC,Level_2,150,82,0.0011749999998755811
ECC,Level_2,150,83,0.0011361000001670618
ECC,Level_2,150,84,0.0006386999998539977
ECC,Level_2,150,85,0.0011570000001484004
ECC,Level_2,150,86,0.0010574000000360684
ECC,Level_2,150,87,0.0018969999998716958
ECC,Level_2,150,88,0.0011698000000706088
ECC,Level_2,150,89,0.0017881999999644904
ECC,Level_2,150,90,0.0011008000001311302
ECC,Level_2,150,91,0.0014045999998870684
ECC,Level_2,150,92,0.0011741999999230757
ECC,Level_2,150,93,0.0012107000000014523
ECC,Level_2,150,94,0.0011980000001585722
ECC,Level_2,150,95,0.0009041000000706845
ECC,Level_2,150,96,0.0011306999999760592
ECC,Level_2,150,97,0.0006460999998125772
ECC,Level_2,150,98,0.0011345000000346772
ECC,Level_2,150,99,0.0006244000001061067
ECC,Level_2,150,100,0.0011059999999361025
ECC,Level_2,200,1,0.0018909000000348897
ECC,Level_2,200,2,0.0011148999999477383
ECC,Level_2,200,3,0.0017589999999927386
ECC,Level_2,200,4,0.0007218000000648317
ECC,Level_2,200,5,0.0006267000001116685
ECC,Level_2,200,6,0.0011375000001407898
ECC,Level_2,200,7,0.0011604000001170789
ECC,Level_2,200,8,0.0012335999999777414
ECC,Level_2,200,9,0.0012437000000318221
ECC,Level_2,200,10,0.0006799000000228261
ECC,Level_2,200,11,0.0011212000001705746
ECC,Level_2,200,12,0.001163700000006429
ECC,Level_2,200,13,0.0011488000000099419
ECC,Level_2,200,14,0.0011497999998937303
ECC,Level_2,200,15,0.0011296000000129425
ECC,Level_2,200,16,0.0007143999998788786
ECC,Level_2,200,17,0.001077299999906245
ECC,Level_2,200,18,0.0006298000000697357
ECC,Level_2,200,19,0.0012990000000172586
ECC,Level_2,200,20,0.0011559000001852837
ECC,Level_2,200,21,0.0006538000000091415
ECC,Level_2,200,22,0.0011483000000680477
ECC,Level_2,200,23,0.0011573000001590117
ECC,Level_2,200,24,0.0006058000001303299
ECC,Level_2,200,25,0.0011473000001842593
ECC,Level_2,200,26,0.0007054000000152882
ECC,Level_2,200,27,0.0011403999999402004
ECC,Level_2,200,28,0.0006332999998903688
ECC,Level_2,200,29,0.0006110000001626759
ECC,Level_2,200,30,0.0008357000001524284
ECC,Level_2,200,31,0.0011742000001504493
ECC,Level_2,200,32,0.0011351000000558997
ECC,Level_2,200,33,0.0014418000000659958
ECC,Level_2,200,34,0.0011357000000771222
ECC,Level_2,200,35,0.0006273999999848456
ECC,Level_2,200,36,0.0010743999998794607
ECC,Level_2,200,37,0.0006667999998626328
ECC,Level_2,200,38,0.001145499999893218
ECC,Level_2,200,39,0.0008377999999993335
ECC,Level_2,200,40,0.0011876999999458349
ECC,Level_2,200,41,0.0006837999999333988
ECC,Level_2,200,42,0.001116800000090734
ECC,Level_2,200,43,0.0006541000000197528
ECC,Level_2,200,44,0.0006637999999838939
ECC,Level_2,200,45,0.0011159000000589003
ECC,Level_2,200,46,0.0011412000001200795
ECC,Level_2,200,47,0.0011818999998922664
ECC,Level_2,200,48,0.0006326000000171916
ECC,Level_2,200,49,0.0006576000000677595
ECC,Level_2,200,50,0.0011339999998654093
ECC,Level_2,200,51,0.0011268999999174412
ECC,Level_2,200,52,0.0011279000000286032
ECC,Level_2,200,53,0.0011352999999871827
ECC,Level_2,200,54,0.0012848999999732769
ECC,Level_2,200,55,0.0013965000000553118
ECC,Level_2,200,56,0.001879599999938364
ECC,Level_2,200,57,0.0018382000000656262
ECC,Level_2,200,58,0.0011881000000357744
ECC,Level_2,200,59,0.0006567999998878804
ECC,Level_2,200,60,0.0011713999999756197
ECC,Level_2,200,61,0.0006457000001773849
ECC,Level_2,200,62,0.0009058999999069783
ECC,Level_2,200,63,0.0006707999998525338
ECC,Level_2,200,64,0.001274100000046019
ECC,Level_2,200,65,0.001322899999877336
ECC,Level_2,200,66,0.0016688999999132648
ECC,Level_2,200,67,0.0018943000000035681
ECC,Level_2,200,68,0.001147400000036214
ECC,Level_2,200,69,0.001332299999830866
ECC,Level_2,200,70,0.0011113999998997315
ECC,Level_2,200,71,0.0015385000001515436
ECC,Level_2,200,72,0.0015298000000711909
ECC,Level_2,200,73,0.0014097000000674598
ECC,Level_2,200,74,0.0006755000001703593
ECC,Level_2,200,75,0.0008004000001164968
ECC,Level_2,200,76,0.0012104999998427957
ECC,Level_2,200,77,0.0018148999999993976
ECC,Level_2,200,78,0.0011627000001226406
ECC,Level_2,200,79,0.0012091000000964414
ECC,Level_2,200,80,0.0012724000000616797
ECC,Level_2,200,81,0.0011903000001893815
ECC,Level_2,200,82,0.0019033999999464868
ECC,Level_2,200,83,0.0011175999998158659
ECC,Level_2,200,84,0.001204300000154035
ECC,Level_2,200,85,0.0020369000001210225
ECC,Level_2,200,86,0.000660800000105155
ECC,Level_2,200,87,0.0007886999999300315
ECC,Level_2,200,88,0.0006697000001167908
ECC,Level_2,200,89,0.0006278000000747852
ECC,Level_2,200,90,0.0011114999999790598
ECC,Level_2,200,91,0.0011723000000074535
ECC,Level_2,200,92,0.0011328999999022926
ECC,Level_2,200,93,0.0006496999999399122
ECC,Level_2,200,94,0.0007846000000881759
ECC,Level_2,200,95,0.0006309000000328524
ECC,Level_2,200,96,0.0017921999999543914
ECC,Level_2,200,97,0.0009360999999898922
ECC,Level_2,200,98,0.0014759000000594824
ECC,Level_2,200,99,0.0006390999999439373
ECC,Level_2,200,100,0.001811500000030719
ECC,Level_2,250,1,0.0011461999999937689
ECC,Level_2,250,2,0.001732500000116488
ECC,Level_2,250,3,0.0006278000000747852
ECC,Level_2,250,4,0.0018959999999879074
ECC,Level_2,250,5,0.0006421999999020045
ECC,Level_2,250,6,0.0011472999999568856
ECC,Level_2,250,7,0.0011802999999872554
ECC,Level_2,250,8,0.00116289999982655
ECC,Level_2,250,9,0.001161600000159524
ECC,Level_2,250,10,0.0015673999998853105
ECC,Level_2,250,11,0.0012481999999636173
ECC,Level_2,250,12,0.0006200000000262662
ECC,Level_2,250,13,0.0006771000000753702
ECC,Level_2,250,14,0.0009814000000005763
ECC,Level_2,250,15,0.0006786000001284265
ECC,Level_2,250,16,0.0013054999999440042
ECC,Level_2,250,17,0.0012460000000373839
ECC,Level_2,250,18,0.0011215999998057669
ECC,Level_2,250,19,0.0006247999999686726
ECC,Level_2,250,20,0.001193399999920075
ECC,Level_2,250,21,0.0013607999999294407
ECC,Level_2,250,22,0.0008642000000236294
ECC,Level_2,250,23,0.001609600000165301
ECC,Level_2,250,24,0.0018625000000156433
ECC,Level_2,250,25,0.0006458000000293396
ECC,Level_2,250,26,0.0006430999999338383
ECC,Level_2,250,27,0.001105199999983597
ECC,Level_2,250,28,0.0011291000000710483
ECC,Level_2,250,29,0.0007070999999996275
ECC,Level_2,250,30,0.0007070999999996275
ECC,Level_2,250,31,0.0007418999998662912
ECC,Level_2,250,32,0.0006961999999930413
ECC,Level_2,250,33,0.0011594000000059168
ECC,Level_2,250,34,0.0006755000001703593
ECC,Level_2,250,35,0.000639100000171311
ECC,Level_2,250,36,0.0006717999999636959
ECC,Level_2,250,37,0.0007101999999576947
ECC,Level_2,250,38,0.0013696000000891217
ECC,Level_2,250,39,0.0012962999999217573
ECC,Level_2,250,40,0.0008235000000240689
ECC,Level_2,250,41,0.0006599000000733213
ECC,Level_2,250,42,0.0012389999999413703
ECC,Level_2,250,43,0.001828899999964051
ECC,Level_2,250,44,0.002033399999845642
ECC,Level_2,250,45,0.00116529999991144
ECC,Level_2,250,46,0.0006083999999191292
ECC,Level_2,250,47,0.001157100000000355
ECC,Level_2,250,48,0.0007077999998728046
ECC,Level_2,250,49,0.000628599999799917
ECC,Level_2,250,50,0.0006580000001576991
ECC,Level_2,250,51,0.0006333999999696971
ECC,Level_2,250,52,0.0007206000000223867
ECC,Level_2,250,53,0.0006803000001127657
ECC,Level_2,250,54,0.0006772000001546985
ECC,Level_2,250,55,0.0016705000000456494
ECC,Level_2,250,56,0.0009010999999645719
ECC,Level_2,250,57,0.0006883000000925676
ECC,Level_2,250,58,0.0006373999999595981
ECC,Level_2,250,59,0.001375499999994645
ECC,Level_2,250,60,0.0008322999999563763
ECC,Level_2,250,61,0.0006137000000308035
ECC,Level_2,250,62,0.0006829999999808933
ECC,Level_2,250,63,0.0007943999999042717
ECC,Level_2,250,64,0.0006824000001870445
ECC,Level_2,250,65,0.0006310000001121807
ECC,Level_2,250,66,0.0006926999999450345
ECC,Level_2,250,67,0.0012861000000157219
ECC,Level_2,250,68,0.000661000000036438
ECC,Level_2,250,69,0.0011406999999508116
ECC,Level_2,250,70,0.0010802000001604029
ECC,Level_2,250,71,0.0006664000000000669
ECC,Level_2,250,72,0.0006823999999596708
ECC,Level_2,250,73,0.0006149000000732485
ECC,Level_2,250,74,0.0006543000001784094
ECC,Level_2,250,75,0.0006647000000157277
ECC,Level_2,250,76,0.0006415000000288273
ECC,Level_2,250,77,0.0006981000001360371
ECC,Level_2,250,78,0.001180700000077195
ECC,Level_2,250,79,0.0006654999999682332
ECC,Level_2,250,80,0.0007175999999162741
ECC,Level_2,250,81,0.0006552999998348241
ECC,Level_2,250,82,0.000651999999945474
ECC,Level_2,250,83,0.0006147000001419656
ECC,Level_2,250,84,0.0006879000000026281
ECC,Level_2,250,85,0.0006968999998662184
ECC,Level_2,250,86,0.0006620999999995547
ECC,Level_2,250,87,0.000654400000030364
ECC,Level_2,250,88,0.0007402999999612803
ECC,Level_2,250,89,0.0011543000000528991
ECC,Level_2,250,90,0.000697100000024875
ECC,Level_2,250,91,0.0006452000000081171
ECC,Level_2,250,92,0.001187100000151986
ECC,Level_2,250,93,0.0006418999998913932
ECC,Level_2,250,94,0.0011858000000302127
ECC,Level_2,250,95,0.0011898999998720683
ECC,Level_2,250,96,0.0012068999999428343
ECC,Level_2,250,97,0.0011965999999574706
ECC,Level_2,250,98,0.0006310999999641353
ECC,Level_2,250,99,0.0012190999998438201
ECC,Level_2,250,100,0.0011938000000100146
ECC,Level_3,50,1,0.002390299999888157
ECC,Level_3,50,2,0.0024054999998952553
ECC,Level_3,50,3,0.002494299999852956
ECC,Level_3,50,4,0.0024096999998164392
ECC,Level_3,50,5,0.0023712999998224404
ECC,Level_3,50,6,0.002380899999934627
ECC,Level_3,50,7,0.0024571999999807304
ECC,Level_3,50,8,0.0023800999999821215
ECC,Level_3,50,9,0.0013550000001032458
ECC,Level_3,50,10,0.0015838000001622277
ECC,Level_3,50,11,0.0019360999999662454
ECC,Level_3,50,12,0.0023312999999234307
ECC,Level_3,50,13,0.0023805999999240157
ECC,Level_3,50,14,0.0024647999998705927
ECC,Level_3,50,15,0.0021960999999919295
ECC,Level_3,50,16,0.002383300000019517
ECC,Level_3,50,17,0.0012309999999615684
ECC,Level_3,50,18,0.0012785999999778142
ECC,Level_3,50,19,0.0012881000000106724
ECC,Level_3,50,20,0.0012933000000430184
ECC,Level_3,50,21,0.001327400000036505
ECC,Level_3,50,22,0.001340099999879385
ECC,Level_3,50,23,0.00140360000000328
ECC,Level_3,50,24,0.0015897999999197054
ECC,Level_3,50,25,0.0012538999999378575
ECC,Level_3,50,26,0.0012644999999338324
ECC,Level_3,50,27,0.0013363999999000953
ECC,Level_3,50,28,0.002367499999991196
ECC,Level_3,50,29,0.0022261000001435605
ECC,Level_3,50,30,0.0022698999998738145
ECC,Level_3,50,31,0.0024595999998382467
ECC,Level_3,50,32,0.0024066999999377003
ECC,Level_3,50,33,0.0024568000001181645
ECC,Level_3,50,34,0.0024108000000069296
ECC,Level_3,50,35,0.002413700000033714
ECC,Level_3,50,36,0.0024054000000433007
ECC,Level_3,50,37,0.0024091000000225904
ECC,Level_3,50,38,0.0023787000000083935
ECC,Level_3,50,39,0.002386599999908867
ECC,Level_3,50,40,0.0025287000000844273
ECC,Level_3,50,41,0.0023662000000967964
ECC,Level_3,50,42,0.0024988999998640793
ECC,Level_3,50,43,0.002387999999882595
ECC,Level_3,50,44,0.002387100000078135
ECC,Level_3,50,45,0.002452400000038324
ECC,Level_3,50,46,0.0023624000000381784
ECC,Level_3,50,47,0.002392100000179198
ECC,Level_3,50,48,0.0023975999999947817
ECC,Level_3,50,49,0.0013089000001400564
ECC,Level_3,50,50,0.0013747000000421394
ECC,Level_3,50,51,0.002167399999962072
ECC,Level_3,50,52,0.0012345999998615298
ECC,Level_3,50,53,0.00125449999995908
ECC,Level_3,50,54,0.0024210000001403387
ECC,Level_3,50,55,0.0023132000001169217
ECC,Level_3,50,56,0.002366299999948751
ECC,Level_3,50,57,0.002384699999993245
ECC,Level_3,50,58,0.0023932999999942695
ECC,Level_3,50,59,0.0023808000000826723
ECC,Level_3,50,60,0.0023601999998845713
ECC,Level_3,50,61,0.002222399999936897
ECC,Level_3,50,62,0.0024221000001034554
ECC,Level_3,50,63,0.002341600000136168
ECC,Level_3,50,64,0.001991000000089116
ECC,Level_3,50,65,0.002426399999876594
ECC,Level_3,50,66,0.0024249000000509113
ECC,Level_3,50,67,0.0013377000000218686
ECC,Level_3,50,68,0.00239200000009987
ECC,Level_3,50,69,0.00238020000006145
ECC,Level_3,50,70,0.0025826999999480904
ECC,Level_3,50,71,0.002481700000089404
ECC,Level_3,50,72,0.0023307999999815365
ECC,Level_3,50,73,0.002420600000050399
ECC,Level_3,50,74,0.0024026000000958447
ECC,Level_3,50,75,0.0023897999999462627
ECC,Level_3,50,76,0.0012851000001319335
ECC,Level_3,50,77,0.0012607999999545427
ECC,Level_3,50,78,0.0012291999998979009
ECC,Level_3,50,79,0.0012629000000288215
ECC,Level_3,50,80,0.0013394000000062078
ECC,Level_3,50,81,0.0026275000000168802
ECC,Level_3,50,82,0.0012964000000010856
ECC,Level_3,50,83,0.0024908000000323227
ECC,Level_3,50,84,0.002380899999934627
ECC,Level_3,50,85,0.002479799999946408
ECC,Level_3,50,86,0.0023731999999654363
ECC,Level_3,50,87,0.002399800000148389
ECC,Level_3,50,88,0.002336300000024494
ECC,Level_3,50,89,0.0012575000000651926
ECC,Level_3,50,90,0.002372899999954825
ECC,Level_3,50,91,0.0024347999999463354
ECC,Level_3,50,92,0.0023783999999977823
ECC,Level_3,50,93,0.0014627000000473345
ECC,Level_3,50,94,0.0023986999999578984
ECC,Level_3,50,95,0.002371100000118531
ECC,Level_3,50,96,0.0013559999999870342
ECC,Level_3,50,97,0.0024444999999104766
ECC,Level_3,50,98,0.0016296999999667605
ECC,Level_3,50,99,0.0018817000000126427
ECC,Level_3,50,100,0.0016255000000455766
ECC,Level_3,100,1,0.002339599999913844
ECC,Level_3,100,2,0.002389900000025591
ECC,Level_3,100,3,0.001276899999993475
ECC,Level_3,100,4,0.0024172000000817206
ECC,Level_3,100,5,0.002430699999877106
ECC,Level_3,100,6,0.0023654999999962456
ECC,Level_3,100,7,0.0024369000000206142
ECC,Level_3,100,8,0.00241890000006606
ECC,Level_3,100,9,0.0013343000000531902
ECC,Level_3,100,10,0.0012696999999661784
ECC,Level_3,100,11,0.002416100000118604
ECC,Level_3,100,12,0.0024310999999670457
ECC,Level_3,100,13,0.0024153999997906794
ECC,Level_3,100,14,0.002277600000070379
ECC,Level_3,100,15,0.002452700000048935
ECC,Level_3,100,16,0.0024694999999610445
ECC,Level_3,100,17,0.002415599999949336
ECC,Level_3,100,18,0.0024389999998675194
ECC,Level_3,100,19,0.002415400000018053
ECC,Level_3,100,20,0.0013008000000809261
ECC,Level_3,100,21,0.0024054000000433007
ECC,Level_3,100,22,0.0023983000000953325
ECC,Level_3,100,23,0.0018512999999984459
ECC,Level_3,100,24,0.0014550000000781438
ECC,Level_3,100,25,0.001369900000099733
ECC,Level_3,100,26,0.0015720999999757623
ECC,Level_3,100,27,0.0014002999998865562
ECC,Level_3,100,28,0.0024243999998816435
ECC,Level_3,100,29,0.0013380000000324799
ECC,Level_3,100,30,0.0013427000001229317
ECC,Level_3,100,31,0.0013765999999577616
ECC,Level_3,100,32,0.0014072999999825697
ECC,Level_3,100,33,0.0012888999999631778
ECC,Level_3,100,34,0.0012317000000621192
ECC,Level_3,100,35,0.0014143000000785833
ECC,Level_3,100,36,0.0012836999999308318
ECC,Level_3,100,37,0.002360599999974511
ECC,Level_3,100,38,0.0024089000000913074
ECC,Level_3,100,39,0.0024094000000332016
ECC,Level_3,100,40,0.0012887999998838495
ECC,Level_3,100,41,0.002379699999892182
ECC,Level_3,100,42,0.001302399999985937
ECC,Level_3,100,43,0.0013926999999966938
ECC,Level_3,100,44,0.0013738000000103057
ECC,Level_3,100,45,0.002124800000046889
ECC,Level_3,100,46,0.0013000999999803753
ECC,Level_3,100,47,0.0023478000000523025
ECC,Level_3,100,48,0.0012921000000005733
ECC,Level_3,100,49,0.0012818000000152097
ECC,Level_3,100,50,0.0012802999999621534
ECC,Level_3,100,51,0.0024237000000084663
ECC,Level_3,100,52,0.001303600000028382
ECC,Level_3,100,53,0.002380700000003344
ECC,Level_3,100,54,0.0013007999998535524
ECC,Level_3,100,55,0.002412999999933163
ECC,Level_3,100,56,0.0013192999999773747
ECC,Level_3,100,57,0.002404800000022078
ECC,Level_3,100,58,0.0012761000000409695
ECC,Level_3,100,59,0.0023853000000144675
ECC,Level_3,100,60,0.0013762999999471504
ECC,Level_3,100,61,0.0023267999999916356
ECC,Level_3,100,62,0.0013550000001032458
ECC,Level_3,100,63,0.002376199999844175
ECC,Level_3,100,64,0.0012973000000329193
ECC,Level_3,100,65,0.0023908999999093794
ECC,Level_3,100,66,0.002385399999866422
ECC,Level_3,100,67,0.0014588999999887164
ECC,Level_3,100,68,0.0012913999999000225
ECC,Level_3,100,69,0.001310399999965739
ECC,Level_3,100,70,0.0013143000001036853
ECC,Level_3,100,71,0.002407499999890206
ECC,Level_3,100,72,0.0012926999997944222
ECC,Level_3,100,73,0.0024108000000069296
ECC,Level_3,100,74,0.00128139999992527
ECC,Level_3,100,75,0.002415400000018053
ECC,Level_3,100,76,0.001283999999941443
ECC,Level_3,100,77,0.002431900000146925
ECC,Level_3,100,78,0.002399599999989732
ECC,Level_3,100,79,0.0023682999999437016
ECC,Level_3,100,80,0.0012933000000430184
ECC,Level_3,100,81,0.002417699999796241
ECC,Level_3,100,82,0.0013021999998272804
ECC,Level_3,100,83,0.002423200000066572
ECC,Level_3,100,84,0.002399499999910404
ECC,Level_3,100,85,0.0023856000000250788
ECC,Level_3,100,86,0.0023920999999518244
ECC,Level_3,100,87,0.002401700000064011
ECC,Level_3,100,88,0.0015793000000030588
ECC,Level_3,100,89,0.0012524999999641295
ECC,Level_3,100,90,0.0012532000000646804
ECC,Level_3,100,91,0.0012805999999727646
ECC,Level_3,100,92,0.0012436000001798675
ECC,Level_3,100,93,0.0025226000000202475
ECC,Level_3,100,94,0.0023536999999578256
ECC,Level_3,100,95,0.0023108000000320317
ECC,Level_3,100,96,0.0023945000000367145
ECC,Level_3,100,97,0.002393700000084209
ECC,Level_3,100,98,0.002434800000173709
ECC,Level_3,100,99,0.0012400000000525324
ECC,Level_3,100,100,0.0015066999999362451
ECC,Level_3,150,1,0.0026402999999390886
ECC,Level_3,150,2,0.0024081999999907566
ECC,Level_3,150,3,0.00230239999996229
ECC,Level_3,150,4,0.002336100000093211
ECC,Level_3,150,5,0.0023981999997886305
ECC,Level_3,150,6,0.0024108000000069296
ECC,Level_3,150,7,0.00240469999994275
ECC,Level_3,150,8,0.001835300000038842
ECC,Level_3,150,9,0.0024143000000549364
ECC,Level_3,150,10,0.002456799999890791
ECC,Level_3,150,11,0.002447500000016589
ECC,Level_3,150,12,0.002327400000012858
ECC,Level_3,150,13,0.0023773000000346656
